travel_date,travel_time,travel_from,max_capacity,number_of_tickets,year,month,day
2,460,7,11,4.0,2017,12,20
2,450,7,11,11.0,2017,12,20
2,1145,7,49,10.0,2017,12,20
2,1146,7,49,9.0,2017,12,20
5,424,14,49,19.0,2018,2,17
5,420,14,49,14.0,2018,2,17
5,1147,15,49,31.0,2018,2,17
5,425,11,49,3.0,2018,2,17
5,431,1,49,2.0,2018,2,17
2,440,7,11,6.0,2017,12,20
5,428,9,49,19.0,2018,2,17
5,432,9,49,27.0,2018,2,17
5,428,0,49,8.0,2018,2,17
5,426,4,49,5.0,2018,2,17
5,429,1,49,33.0,2018,2,17
5,429,14,49,1.0,2018,2,17
5,435,14,49,7.0,2018,2,17
5,433,2,49,15.0,2018,2,17
5,426,6,49,2.0,2018,2,17
5,630,6,11,2.0,2018,2,17
5,435,9,49,2.0,2018,2,17
5,600,6,11,1.0,2018,2,17
5,590,6,11,1.0,2018,2,17
5,540,6,11,1.0,2018,2,17
5,520,6,11,1.0,2018,2,17
5,500,6,11,1.0,2018,2,17
5,490,6,11,1.0,2018,2,17
5,470,6,11,3.0,2018,2,17
5,428,2,49,16.0,2018,2,17
5,424,1,49,11.0,2018,2,17
5,420,15,49,6.0,2018,2,17
5,370,6,11,1.0,2018,2,17
5,425,14,49,1.0,2018,2,17
5,424,11,49,1.0,2018,2,17
2,429,7,11,6.0,2017,12,20
6,430,14,49,2.0,2018,2,18
6,429,1,49,31.0,2018,2,18
6,432,9,49,31.0,2018,2,18
6,428,0,49,9.0,2018,2,18
2,420,7,11,11.0,2017,12,20
6,424,1,49,16.0,2018,2,18
6,435,9,49,21.0,2018,2,18
6,428,9,49,17.0,2018,2,18
6,428,2,49,18.0,2018,2,18
2,1144,7,49,7.0,2017,12,20
2,410,7,11,6.0,2017,12,20
6,1147,15,49,7.0,2018,2,18
6,433,2,49,10.0,2018,2,18
2,400,7,11,11.0,2017,12,20
2,390,7,11,10.0,2017,12,20
2,427,7,49,5.0,2017,12,20
2,380,7,11,4.0,2017,12,20
2,370,7,11,1.0,2017,12,20
2,360,7,11,2.0,2017,12,20
6,425,14,49,9.0,2018,2,18
2,300,7,11,6.0,2017,12,20
2,320,7,11,10.0,2017,12,20
2,310,7,11,7.0,2017,12,20
1,426,7,49,27.0,2017,12,19
1,640,7,11,1.0,2017,12,19
1,390,7,11,10.0,2017,12,19
1,620,7,11,10.0,2017,12,19
1,1144,7,49,15.0,2017,12,19
1,610,7,11,11.0,2017,12,19
1,600,7,11,11.0,2017,12,19
6,426,6,49,7.0,2018,2,18
1,430,7,49,3.0,2017,12,19
6,428,14,49,1.0,2018,2,18
1,434,7,49,5.0,2017,12,19
1,590,7,11,11.0,2017,12,19
1,580,7,11,11.0,2017,12,19
1,570,7,11,11.0,2017,12,19
1,560,7,11,7.0,2017,12,19
1,550,7,11,6.0,2017,12,19
1,427,7,49,11.0,2017,12,19
1,540,7,11,9.0,2017,12,19
1,530,7,11,11.0,2017,12,19
1,520,7,11,11.0,2017,12,19
1,510,7,11,11.0,2017,12,19
1,500,7,11,11.0,2017,12,19
1,490,7,11,11.0,2017,12,19
1,480,7,11,11.0,2017,12,19
1,470,7,11,11.0,2017,12,19
1,1145,7,49,18.0,2017,12,19
6,410,6,11,1.0,2018,2,18
6,425,11,49,1.0,2018,2,18
6,434,14,49,1.0,2018,2,18
6,431,1,49,4.0,2018,2,18
6,424,14,49,11.0,2018,2,18
6,420,15,49,9.0,2018,2,18
6,380,6,11,2.0,2018,2,18
6,430,1,49,2.0,2018,2,18
6,429,14,49,3.0,2018,2,18
1,460,7,11,11.0,2017,12,19
0,425,14,49,17.0,2018,2,19
0,425,11,49,5.0,2018,2,19
0,435,14,49,4.0,2018,2,19
0,1147,15,49,49.0,2018,2,19
0,428,2,49,9.0,2018,2,19
0,428,9,49,22.0,2018,2,19
0,428,0,49,16.0,2018,2,19
0,430,1,49,4.0,2018,2,19
0,429,1,49,31.0,2018,2,19
0,432,9,49,36.0,2018,2,19
0,424,14,49,10.0,2018,2,19
0,433,14,49,1.0,2018,2,19
0,429,14,49,4.0,2018,2,19
0,431,1,49,3.0,2018,2,19
1,450,7,11,11.0,2017,12,19
1,1143,7,49,23.0,2017,12,19
1,440,7,11,12.0,2017,12,19
1,429,7,11,11.0,2017,12,19
1,422,7,49,1.0,2017,12,19
1,420,7,11,10.0,2017,12,19
1,410,7,11,11.0,2017,12,19
1,400,7,11,11.0,2017,12,19
1,300,7,11,3.0,2017,12,19
1,320,7,11,1.0,2017,12,19
0,650,7,11,1.0,2017,12,18
0,640,7,11,5.0,2017,12,18
0,425,7,49,1.0,2017,12,18
0,1143,7,49,10.0,2017,12,18
0,427,7,49,35.0,2017,12,18
0,630,7,11,10.0,2017,12,18
0,620,7,11,11.0,2017,12,18
0,426,6,49,2.0,2018,2,19
0,610,7,11,11.0,2017,12,18
0,430,7,49,1.0,2017,12,18
0,600,7,11,11.0,2017,12,18
0,590,7,11,11.0,2017,12,18
0,580,7,11,11.0,2017,12,18
0,570,7,11,11.0,2017,12,18
0,426,4,49,1.0,2018,2,19
0,560,7,11,11.0,2017,12,18
0,550,7,11,11.0,2017,12,18
0,540,7,11,11.0,2017,12,18
0,424,1,49,13.0,2018,2,19
0,428,14,49,2.0,2018,2,19
0,435,9,49,5.0,2018,2,19
0,420,15,49,4.0,2018,2,19
0,330,6,11,1.0,2018,2,19
0,300,6,11,1.0,2018,2,19
0,433,2,49,1.0,2018,2,19
0,426,7,49,5.0,2017,12,18
0,530,7,11,11.0,2017,12,18
0,520,7,11,11.0,2017,12,18
0,300,7,11,2.0,2017,12,18
0,320,6,11,1.0,2018,2,19
0,510,7,11,11.0,2017,12,18
1,424,11,49,1.0,2018,2,20
1,1147,15,49,47.0,2018,2,20
1,430,1,49,2.0,2018,2,20
1,429,1,49,32.0,2018,2,20
1,424,1,49,15.0,2018,2,20
1,432,9,49,19.0,2018,2,20
1,425,14,49,12.0,2018,2,20
1,428,2,49,7.0,2018,2,20
1,428,0,49,17.0,2018,2,20
0,500,7,11,8.0,2017,12,18
1,426,6,49,2.0,2018,2,20
0,480,7,11,11.0,2017,12,18
0,490,7,11,6.0,2017,12,18
1,433,2,49,8.0,2018,2,20
0,1146,7,49,19.0,2017,12,18
1,435,9,49,7.0,2018,2,20
0,470,7,11,11.0,2017,12,18
0,460,7,11,8.0,2017,12,18
1,429,14,49,3.0,2018,2,20
1,430,14,49,1.0,2018,2,20
1,428,9,49,7.0,2018,2,20
1,434,14,49,2.0,2018,2,20
0,450,7,11,10.0,2017,12,18
0,440,7,11,11.0,2017,12,18
0,1145,7,49,4.0,2017,12,18
0,429,7,11,11.0,2017,12,18
1,426,4,49,1.0,2018,2,20
0,1144,7,49,9.0,2017,12,18
0,420,7,11,11.0,2017,12,18
0,410,7,11,11.0,2017,12,18
0,400,7,11,10.0,2017,12,18
0,390,7,11,9.0,2017,12,18
0,320,7,11,1.0,2017,12,18
0,360,7,11,11.0,2017,12,18
1,435,14,49,1.0,2018,2,20
0,350,7,11,11.0,2017,12,18
0,340,7,11,11.0,2017,12,18
1,424,14,49,5.0,2018,2,20
1,431,1,49,3.0,2018,2,20
0,424,7,49,1.0,2017,12,18
1,420,15,49,7.0,2018,2,20
1,480,4,11,1.0,2018,2,20
1,434,11,49,1.0,2018,2,20
6,490,7,11,1.0,2017,12,17
6,667,7,11,3.0,2017,12,17
6,666,7,11,7.0,2017,12,17
6,665,7,11,4.0,2017,12,17
6,426,7,49,21.0,2017,12,17
6,664,7,11,10.0,2017,12,17
2,432,9,49,33.0,2018,2,21
2,426,4,49,1.0,2018,2,21
2,424,14,49,6.0,2018,2,21
2,428,9,49,10.0,2018,2,21
2,433,14,49,2.0,2018,2,21
2,1147,15,49,33.0,2018,2,21
2,430,1,49,2.0,2018,2,21
2,426,6,49,3.0,2018,2,21
2,429,1,49,28.0,2018,2,21
2,428,0,49,19.0,2018,2,21
2,425,14,49,19.0,2018,2,21
2,433,2,49,10.0,2018,2,21
6,663,7,11,11.0,2017,12,17
2,435,9,49,6.0,2018,2,21
6,662,7,11,11.0,2017,12,17
2,630,6,11,1.0,2018,2,21
6,660,7,11,11.0,2017,12,17
2,429,14,49,1.0,2018,2,21
6,1143,7,49,10.0,2017,12,17
6,659,7,11,11.0,2017,12,17
6,658,7,11,9.0,2017,12,17
6,657,7,11,1.0,2017,12,17
6,656,7,11,11.0,2017,12,17
2,560,6,11,2.0,2018,2,21
6,655,7,11,11.0,2017,12,17
2,550,6,11,2.0,2018,2,21
6,654,7,11,11.0,2017,12,17
6,653,7,11,11.0,2017,12,17
2,424,1,49,12.0,2018,2,21
6,652,7,11,11.0,2017,12,17
6,651,7,11,11.0,2017,12,17
6,650,7,11,11.0,2017,12,17
6,640,7,11,11.0,2017,12,17
2,480,6,11,3.0,2018,2,21
6,630,7,11,11.0,2017,12,17
6,620,7,11,11.0,2017,12,17
2,424,4,49,1.0,2018,2,21
6,610,7,11,11.0,2017,12,17
6,600,7,11,11.0,2017,12,17
6,1146,7,49,31.0,2017,12,17
2,427,6,49,2.0,2018,2,21
2,420,15,49,4.0,2018,2,21
2,410,6,11,1.0,2018,2,21
2,429,6,11,1.0,2018,2,21
6,590,7,11,7.0,2017,12,17
2,420,6,11,2.0,2018,2,21
6,580,7,11,11.0,2017,12,17
6,570,7,11,8.0,2017,12,17
2,424,11,49,1.0,2018,2,21
2,380,6,11,1.0,2018,2,21
2,434,14,49,1.0,2018,2,21
2,428,2,49,3.0,2018,2,21
2,360,6,11,1.0,2018,2,21
6,560,7,11,10.0,2017,12,17
6,550,7,11,9.0,2017,12,17
6,540,7,11,8.0,2017,12,17
3,434,14,49,4.0,2018,2,22
3,1147,15,49,46.0,2018,2,22
3,429,1,49,29.0,2018,2,22
3,426,6,49,2.0,2018,2,22
3,428,0,49,14.0,2018,2,22
3,428,9,49,15.0,2018,2,22
3,425,14,49,20.0,2018,2,22
3,431,1,49,6.0,2018,2,22
3,432,9,49,28.0,2018,2,22
3,428,2,49,12.0,2018,2,22
3,433,14,49,2.0,2018,2,22
6,530,7,11,9.0,2017,12,17
3,426,4,49,1.0,2018,2,22
6,1145,7,49,8.0,2017,12,17
6,510,7,11,9.0,2017,12,17
6,520,7,11,9.0,2017,12,17
3,500,4,11,1.0,2018,2,22
3,435,14,49,3.0,2018,2,22
6,1144,7,49,7.0,2017,12,17
6,480,7,11,7.0,2017,12,17
6,470,7,11,10.0,2017,12,17
3,424,11,49,1.0,2018,2,22
3,424,14,49,5.0,2018,2,22
6,460,7,11,8.0,2017,12,17
6,450,7,11,10.0,2017,12,17
3,420,14,49,1.0,2018,2,22
6,427,7,49,24.0,2017,12,17
3,429,14,49,4.0,2018,2,22
6,440,7,11,9.0,2017,12,17
6,429,7,11,11.0,2017,12,17
3,433,2,49,1.0,2018,2,22
6,420,7,11,7.0,2017,12,17
6,410,7,11,10.0,2017,12,17
6,400,7,11,9.0,2017,12,17
6,390,7,11,10.0,2017,12,17
3,300,6,11,1.0,2018,2,22
3,422,6,49,1.0,2018,2,22
6,360,7,11,2.0,2017,12,17
6,330,7,11,2.0,2017,12,17
6,300,7,11,1.0,2017,12,17
6,434,7,49,1.0,2017,12,17
3,424,1,49,15.0,2018,2,22
3,370,6,11,1.0,2018,2,22
3,435,9,49,6.0,2018,2,22
3,350,6,11,2.0,2018,2,22
3,330,6,11,1.0,2018,2,22
3,420,15,49,4.0,2018,2,22
3,310,6,11,1.0,2018,2,22
5,427,7,49,1.0,2017,12,16
5,425,7,49,1.0,2017,12,16
5,653,7,11,8.0,2017,12,16
5,320,7,11,2.0,2017,12,16
5,652,7,11,7.0,2017,12,16
5,651,7,11,9.0,2017,12,16
5,640,7,11,10.0,2017,12,16
5,650,7,11,9.0,2017,12,16
4,435,0,49,7.0,2018,2,23
4,424,11,49,2.0,2018,2,23
4,424,14,49,2.0,2018,2,23
4,1147,15,49,46.0,2018,2,23
4,420,15,49,2.0,2018,2,23
4,430,1,49,1.0,2018,2,23
4,429,1,49,21.0,2018,2,23
4,434,11,49,5.0,2018,2,23
4,425,14,49,8.0,2018,2,23
4,435,9,49,26.0,2018,2,23
4,431,1,49,2.0,2018,2,23
4,428,9,49,27.0,2018,2,23
4,428,0,49,17.0,2018,2,23
4,432,9,49,19.0,2018,2,23
4,433,2,49,6.0,2018,2,23
5,630,7,11,8.0,2017,12,16
5,620,7,11,6.0,2017,12,16
5,426,7,49,4.0,2017,12,16
5,560,7,11,2.0,2017,12,16
5,520,7,11,1.0,2017,12,16
5,350,7,11,1.0,2017,12,16
5,360,7,11,1.0,2017,12,16
5,300,7,11,1.0,2017,12,16
4,663,7,11,1.0,2017,12,15
4,426,7,49,25.0,2017,12,15
4,427,7,49,17.0,2017,12,15
4,658,7,11,10.0,2017,12,15
4,660,7,11,8.0,2017,12,15
4,659,7,11,11.0,2017,12,15
4,657,7,11,7.0,2017,12,15
4,428,2,49,5.0,2018,2,23
4,656,7,11,11.0,2017,12,15
4,655,7,11,10.0,2017,12,15
4,422,7,49,2.0,2017,12,15
4,650,7,11,1.0,2017,12,15
4,640,7,11,1.0,2017,12,15
4,1144,7,49,12.0,2017,12,15
4,590,7,11,8.0,2017,12,15
4,600,7,11,2.0,2017,12,15
4,580,7,11,10.0,2017,12,15
4,570,7,11,11.0,2017,12,15
4,560,7,11,11.0,2017,12,15
4,426,6,49,1.0,2018,2,23
4,540,7,11,11.0,2017,12,15
4,550,7,11,3.0,2017,12,15
4,520,7,11,8.0,2017,12,15
4,510,7,11,10.0,2017,12,15
4,530,7,11,11.0,2017,12,15
4,1146,7,49,24.0,2017,12,15
4,500,7,11,9.0,2017,12,15
4,490,7,11,11.0,2017,12,15
4,1143,7,49,21.0,2017,12,15
4,434,14,49,9.0,2018,2,23
4,424,1,49,27.0,2018,2,23
4,480,7,11,11.0,2017,12,15
4,429,14,49,1.0,2018,2,23
4,470,7,11,11.0,2017,12,15
4,424,7,49,2.0,2017,12,15
5,424,14,49,4.0,2018,2,24
5,1147,15,49,16.0,2018,2,24
5,420,0,49,7.0,2018,2,24
5,432,9,49,18.0,2018,2,24
5,424,1,49,3.0,2018,2,24
5,420,9,49,5.0,2018,2,24
5,429,1,49,22.0,2018,2,24
5,424,11,49,2.0,2018,2,24
5,433,2,49,11.0,2018,2,24
5,435,0,49,6.0,2018,2,24
5,426,6,49,2.0,2018,2,24
5,430,1,49,1.0,2018,2,24
5,424,6,49,2.0,2018,2,24
5,435,9,49,43.0,2018,2,24
5,433,0,49,1.0,2018,2,24
5,426,4,49,2.0,2018,2,24
5,400,4,11,1.0,2018,2,24
5,428,9,49,9.0,2018,2,24
5,428,0,49,32.0,2018,2,24
5,425,11,49,4.0,2018,2,24
5,428,2,49,8.0,2018,2,24
5,434,11,49,1.0,2018,2,24
5,420,15,49,24.0,2018,2,24
5,340,6,11,2.0,2018,2,24
5,350,6,11,5.0,2018,2,24
5,425,14,49,6.0,2018,2,24
4,450,7,11,10.0,2017,12,15
5,429,14,49,2.0,2018,2,24
4,1145,7,49,15.0,2017,12,15
4,440,7,11,11.0,2017,12,15
6,430,14,49,2.0,2018,2,25
6,429,1,49,31.0,2018,2,25
6,425,14,49,10.0,2018,2,25
6,435,11,49,3.0,2018,2,25
6,1147,15,49,34.0,2018,2,25
6,434,14,49,1.0,2018,2,25
6,428,9,49,11.0,2018,2,25
6,432,9,49,21.0,2018,2,25
6,431,14,49,1.0,2018,2,25
6,433,2,49,7.0,2018,2,25
4,429,7,11,11.0,2017,12,15
6,428,14,49,3.0,2018,2,25
6,429,14,49,2.0,2018,2,25
6,427,4,49,1.0,2018,2,25
6,426,6,49,1.0,2018,2,25
6,434,11,49,3.0,2018,2,25
6,424,1,49,27.0,2018,2,25
6,424,14,49,7.0,2018,2,25
6,431,1,49,2.0,2018,2,25
6,420,15,49,3.0,2018,2,25
6,428,0,49,10.0,2018,2,25
6,350,6,11,4.0,2018,2,25
6,428,2,49,1.0,2018,2,25
6,433,0,49,1.0,2018,2,25
4,420,7,11,11.0,2017,12,15
0,425,14,49,13.0,2018,2,26
0,429,1,49,23.0,2018,2,26
0,1147,15,49,23.0,2018,2,26
0,426,6,49,1.0,2018,2,26
0,428,9,49,16.0,2018,2,26
0,433,2,49,12.0,2018,2,26
0,424,11,49,2.0,2018,2,26
0,432,9,49,13.0,2018,2,26
4,370,7,11,7.0,2017,12,15
0,428,2,49,7.0,2018,2,26
4,410,7,11,8.0,2017,12,15
4,380,7,11,11.0,2017,12,15
4,400,7,11,9.0,2017,12,15
4,390,7,11,11.0,2017,12,15
0,424,14,49,6.0,2018,2,26
4,350,7,11,3.0,2017,12,15
0,428,14,49,2.0,2018,2,26
4,340,7,11,7.0,2017,12,15
4,310,7,11,1.0,2017,12,15
4,300,7,11,1.0,2017,12,15
0,435,9,49,21.0,2018,2,26
0,424,1,49,29.0,2018,2,26
0,410,6,11,2.0,2018,2,26
0,420,15,49,8.0,2018,2,26
0,427,4,49,1.0,2018,2,26
0,370,6,11,1.0,2018,2,26
0,400,4,11,1.0,2018,2,26
3,667,7,11,1.0,2017,12,14
3,663,7,11,4.0,2017,12,14
3,664,7,11,7.0,2017,12,14
3,424,7,49,2.0,2017,12,14
3,661,7,11,9.0,2017,12,14
3,662,7,11,2.0,2017,12,14
3,660,7,11,8.0,2017,12,14
3,659,7,11,10.0,2017,12,14
1,428,14,49,1.0,2018,2,27
1,1147,15,49,30.0,2018,2,27
1,425,14,49,20.0,2018,2,27
1,429,1,49,31.0,2018,2,27
1,428,9,49,13.0,2018,2,27
1,310,6,11,2.0,2018,2,27
1,426,6,49,4.0,2018,2,27
1,432,9,49,17.0,2018,2,27
3,658,7,11,11.0,2017,12,14
1,650,6,11,2.0,2018,2,27
1,431,1,49,5.0,2018,2,27
3,657,7,11,12.0,2017,12,14
3,656,7,11,11.0,2017,12,14
3,427,7,49,23.0,2017,12,14
3,655,7,11,11.0,2017,12,14
1,620,6,11,1.0,2018,2,27
1,390,4,11,1.0,2018,2,27
3,654,7,11,11.0,2017,12,14
3,653,7,11,11.0,2017,12,14
1,433,2,49,14.0,2018,2,27
3,652,7,11,11.0,2017,12,14
3,651,7,11,11.0,2017,12,14
3,650,7,11,7.0,2017,12,14
1,428,0,49,1.0,2018,2,27
3,640,7,11,11.0,2017,12,14
1,433,14,49,1.0,2018,2,27
3,630,7,11,11.0,2017,12,14
3,620,7,11,10.0,2017,12,14
1,425,11,49,7.0,2018,2,27
3,610,7,11,11.0,2017,12,14
1,434,14,49,3.0,2018,2,27
3,600,7,11,7.0,2017,12,14
3,590,7,11,10.0,2017,12,14
1,460,4,11,1.0,2018,2,27
1,424,14,49,10.0,2018,2,27
3,580,7,11,9.0,2017,12,14
3,570,7,11,9.0,2017,12,14
3,1144,7,49,29.0,2017,12,14
1,424,1,49,24.0,2018,2,27
1,435,9,49,17.0,2018,2,27
1,420,15,49,6.0,2018,2,27
1,370,6,11,1.0,2018,2,27
1,428,2,49,2.0,2018,2,27
3,560,7,11,8.0,2017,12,14
1,429,14,49,1.0,2018,2,27
3,550,7,11,10.0,2017,12,14
3,540,7,11,11.0,2017,12,14
2,1147,15,49,35.0,2018,2,28
2,424,14,49,17.0,2018,2,28
2,428,9,49,15.0,2018,2,28
2,429,14,49,5.0,2018,2,28
2,425,14,49,15.0,2018,2,28
2,426,4,49,3.0,2018,2,28
2,428,14,49,10.0,2018,2,28
2,431,1,49,9.0,2018,2,28
2,429,1,49,30.0,2018,2,28
3,390,7,11,11.0,2017,12,14
2,420,15,49,10.0,2018,2,28
2,424,1,49,20.0,2018,2,28
2,1147,9,49,3.0,2018,2,28
2,432,9,49,27.0,2018,2,28
2,433,2,49,12.0,2018,2,28
2,426,6,49,8.0,2018,2,28
2,425,11,49,1.0,2018,2,28
3,530,7,11,11.0,2017,12,14
3,380,7,11,11.0,2017,12,14
3,370,7,11,11.0,2017,12,14
3,360,7,11,11.0,2017,12,14
3,350,7,11,11.0,2017,12,14
2,580,6,11,1.0,2018,2,28
3,520,7,11,9.0,2017,12,14
3,340,7,11,11.0,2017,12,14
3,330,7,11,11.0,2017,12,14
3,320,7,11,11.0,2017,12,14
2,540,6,11,1.0,2018,2,28
3,310,7,11,11.0,2017,12,14
3,510,7,11,9.0,2017,12,14
3,300,7,11,11.0,2017,12,14
2,470,6,11,2.0,2018,2,28
3,500,7,11,9.0,2017,12,14
3,1143,7,49,28.0,2017,12,14
3,490,7,11,11.0,2017,12,14
3,480,7,11,11.0,2017,12,14
3,470,7,11,10.0,2017,12,14
3,426,7,49,5.0,2017,12,14
3,460,7,11,11.0,2017,12,14
3,400,7,11,9.0,2017,12,14
3,450,7,11,8.0,2017,12,14
3,440,7,11,9.0,2017,12,14
3,429,7,11,11.0,2017,12,14
2,435,9,49,9.0,2018,2,28
3,420,7,11,11.0,2017,12,14
2,390,6,11,1.0,2018,2,28
2,380,6,11,2.0,2018,2,28
2,1145,4,49,1.0,2018,2,28
2,340,6,11,1.0,2018,2,28
2,428,2,49,1.0,2018,2,28
3,410,7,11,11.0,2017,12,14
2,422,7,49,49.0,2017,12,13
2,1147,15,49,42.0,2018,1,3
2,424,14,49,8.0,2018,1,3
2,425,14,49,11.0,2018,1,3
2,429,1,49,31.0,2018,1,3
2,432,9,49,36.0,2018,1,3
2,430,1,49,1.0,2018,1,3
2,433,2,49,19.0,2018,1,3
2,426,6,49,2.0,2018,1,3
2,428,9,49,10.0,2018,1,3
2,434,14,49,3.0,2018,1,3
2,424,13,49,1.0,2018,1,3
2,320,7,11,11.0,2017,12,13
2,427,7,49,24.0,2017,12,13
2,659,7,11,10.0,2017,12,13
2,660,7,11,1.0,2017,12,13
2,658,7,11,11.0,2017,12,13
2,380,7,11,8.0,2017,12,13
2,657,7,11,11.0,2017,12,13
2,656,7,11,11.0,2017,12,13
2,340,7,11,11.0,2017,12,13
2,424,7,49,1.0,2017,12,13
2,655,7,11,11.0,2017,12,13
2,310,7,11,2.0,2017,12,13
2,424,4,49,1.0,2018,1,3
2,654,7,11,11.0,2017,12,13
2,653,7,11,11.0,2017,12,13
2,652,7,11,11.0,2017,12,13
2,651,7,11,11.0,2017,12,13
2,650,7,11,11.0,2017,12,13
2,640,7,11,11.0,2017,12,13
2,429,14,49,1.0,2018,1,3
2,620,7,11,11.0,2017,12,13
2,630,7,11,11.0,2017,12,13
2,610,7,11,11.0,2017,12,13
2,435,9,49,9.0,2018,1,3
2,424,1,49,10.0,2018,1,3
2,420,15,49,16.0,2018,1,3
2,350,6,11,1.0,2018,1,3
2,428,2,49,2.0,2018,1,3
2,300,6,11,1.0,2018,1,3
2,600,7,11,11.0,2017,12,13
2,530,7,11,8.0,2017,12,13
2,1145,7,49,36.0,2017,12,13
2,590,7,11,11.0,2017,12,13
2,1144,7,49,8.0,2017,12,13
2,370,7,11,10.0,2017,12,13
2,580,7,11,11.0,2017,12,13
2,570,7,11,10.0,2017,12,13
2,560,7,11,7.0,2017,12,13
2,550,7,11,10.0,2017,12,13
5,434,14,49,19.0,2018,2,3
5,434,11,49,2.0,2018,2,3
5,1147,15,49,45.0,2018,2,3
5,429,1,49,36.0,2018,2,3
5,428,9,49,22.0,2018,2,3
5,430,1,49,9.0,2018,2,3
5,432,9,49,25.0,2018,2,3
5,433,2,49,21.0,2018,2,3
2,540,7,11,9.0,2017,12,13
2,520,7,11,9.0,2017,12,13
2,510,7,11,8.0,2017,12,13
2,300,7,11,7.0,2017,12,13
5,424,14,49,13.0,2018,2,3
2,500,7,11,9.0,2017,12,13
5,431,1,49,2.0,2018,2,3
2,1143,7,49,6.0,2017,12,13
2,490,7,11,11.0,2017,12,13
2,480,7,11,9.0,2017,12,13
2,450,7,11,9.0,2017,12,13
2,470,7,11,10.0,2017,12,13
2,460,7,11,10.0,2017,12,13
2,440,7,11,9.0,2017,12,13
2,429,7,11,10.0,2017,12,13
5,435,9,49,6.0,2018,2,3
2,420,7,11,2.0,2017,12,13
2,426,7,49,14.0,2017,12,13
2,410,7,11,1.0,2017,12,13
2,390,7,11,6.0,2017,12,13
2,360,7,11,10.0,2017,12,13
2,350,7,11,8.0,2017,12,13
5,426,4,49,1.0,2018,2,3
1,630,7,11,1.0,2017,12,12
1,426,7,49,31.0,2017,12,12
1,590,7,11,3.0,2017,12,12
1,580,7,11,10.0,2017,12,12
1,570,7,11,11.0,2017,12,12
1,560,7,11,11.0,2017,12,12
1,427,7,49,5.0,2017,12,12
1,425,7,49,8.0,2017,12,12
5,426,6,49,1.0,2018,2,3
1,550,7,11,11.0,2017,12,12
1,434,7,49,6.0,2017,12,12
1,540,7,11,9.0,2017,12,12
1,530,7,11,11.0,2017,12,12
5,424,11,49,6.0,2018,2,3
1,520,7,11,11.0,2017,12,12
1,510,7,11,11.0,2017,12,12
1,500,7,11,11.0,2017,12,12
5,424,1,49,21.0,2018,2,3
1,490,7,11,11.0,2017,12,12
5,410,6,11,1.0,2018,2,3
5,425,14,49,5.0,2018,2,3
5,380,6,11,2.0,2018,2,3
5,390,6,11,3.0,2018,2,3
5,420,15,49,3.0,2018,2,3
5,390,4,11,1.0,2018,2,3
5,429,14,49,2.0,2018,2,3
5,428,0,49,1.0,2018,2,3
1,480,7,11,11.0,2017,12,12
1,470,7,11,11.0,2017,12,12
1,460,7,11,11.0,2017,12,12
1,450,7,11,11.0,2017,12,12
1,440,7,11,11.0,2017,12,12
5,434,14,49,23.0,2018,3,3
5,428,9,49,10.0,2018,3,3
5,426,6,49,9.0,2018,3,3
5,430,1,49,8.0,2018,3,3
5,431,1,49,5.0,2018,3,3
5,1147,15,49,35.0,2018,3,3
5,429,1,49,43.0,2018,3,3
5,432,9,49,29.0,2018,3,3
5,424,1,49,17.0,2018,3,3
5,435,9,49,23.0,2018,3,3
5,433,2,49,13.0,2018,3,3
5,426,4,49,2.0,2018,3,3
5,430,11,49,1.0,2018,3,3
5,434,11,49,3.0,2018,3,3
5,428,2,49,9.0,2018,3,3
5,560,6,11,1.0,2018,3,3
5,500,6,11,1.0,2018,3,3
5,425,14,49,5.0,2018,3,3
5,470,6,11,4.0,2018,3,3
5,480,6,11,1.0,2018,3,3
5,390,4,11,1.0,2018,3,3
5,440,6,11,1.0,2018,3,3
5,427,6,49,3.0,2018,3,3
5,400,6,11,1.0,2018,3,3
5,429,14,49,2.0,2018,3,3
5,423,11,49,1.0,2018,3,3
5,424,14,49,5.0,2018,3,3
5,419,15,49,9.0,2018,3,3
5,300,6,11,3.0,2018,3,3
5,310,6,11,2.0,2018,3,3
5,425,11,49,1.0,2018,3,3
1,430,7,11,11.0,2017,12,12
1,420,7,11,11.0,2017,12,12
1,410,7,11,11.0,2017,12,12
1,390,7,11,11.0,2017,12,12
1,400,7,11,11.0,2017,12,12
1,422,7,49,1.0,2017,12,12
1,1144,7,49,2.0,2017,12,12
1,380,7,11,10.0,2017,12,12
1,430,7,49,4.0,2017,12,12
1,370,7,11,10.0,2017,12,12
1,360,7,11,11.0,2017,12,12
1,1143,7,49,1.0,2017,12,12
1,428,7,49,1.0,2017,12,12
1,350,7,11,7.0,2017,12,12
1,340,7,11,10.0,2017,12,12
1,434,11,49,9.0,2018,4,3
1,1147,15,49,47.0,2018,4,3
1,432,9,49,30.0,2018,4,3
1,435,9,49,15.0,2018,4,3
1,429,1,49,46.0,2018,4,3
1,433,2,49,25.0,2018,4,3
1,434,14,49,21.0,2018,4,3
1,330,7,11,11.0,2017,12,12
1,320,7,11,7.0,2017,12,12
1,431,1,49,3.0,2018,4,3
1,310,7,11,2.0,2017,12,12
1,300,7,11,5.0,2017,12,12
1,424,7,49,1.0,2017,12,12
6,425,7,49,3.0,2017,11,12
6,434,7,49,4.0,2017,11,12
6,422,7,49,9.0,2017,11,12
